1.005052396604152205e-06 5.800115340988441620e-07 4.619703791364769697e-11 1.987023029770900900e-11 -1.429529548696830783e-06 3.400664829619089971e-05 3.933353812830081510e-05 7.582693781216307549e-01 2.596687627217310723e+00 2.040612128460717933e+00
5.128204788554258098e-01 5.892277005126549495e-07 5.629162300671085827e-11 2.698747623353146478e-11 -4.728514174502532347e-07 4.600810258800793043e-05 4.796284890706147317e-05 1.139016662692035498e+00 3.550434577260916491e+00 2.488298176381384952e+00
1.025639950534282363e+00 5.979406421454410286e-07 6.832398433283102379e-11 3.319800814651262064e-11 5.454071756185503436e-07 5.655570831545947072e-05 5.629605242276178756e-05 1.487382531097174221e+00 4.393180109028772762e+00 2.920622268549294631e+00
1.538459420154036250e+00 6.060929681575493088e-07 7.281034336780338049e-11 3.961601880945553104e-11 -2.167917094919284427e-07 6.519631140495744774e-05 6.031101412881889568e-05 1.649154284295746065e+00 5.042766400759661316e+00 3.128917274352258193e+00
2.051278887845144894e+00 6.136533399191738779e-07 7.770311263744262201e-11 4.547344116801613269e-11 2.301280282525242419e-07 7.474271469343898920e-05 6.289598733693364666e-05 1.927696608146144186e+00 5.793387194535516649e+00 3.263024906953698512e+00
2.564098353776313566e+00 6.206091911869029286e-07 7.865763809877179812e-11 5.255894326555224887e-11 -7.161694103736472406e-08 8.460217026315265795e-05 6.349071770942442015e-05 2.156267363887786725e+00 6.549117978240499127e+00 3.293879339812243678e+00
3.076917818135453508e+00 6.269615312326279562e-07 7.905830227761105315e-11 5.906349696191172875e-11 1.108129428646985762e-08 9.459184603127042054e-05 6.301437177929525995e-05 2.417933950665238196e+00 7.324755579877190392e+00 3.269166656219077094e+00
3.589737281116238687e+00 6.327211006092951350e-07 7.710688635894274002e-11 6.584309088026489191e-11 5.850532214305315464e-08 1.039911723945927699e-04 6.098890178868297276e-05 2.661784157392827588e+00 8.053779667166532263e+00 3.164085882270018413e+00
4.102556742908674892e+00 6.379054375395885654e-07 7.416981415218954563e-11 7.203234945214020686e-11 -5.653427158357447184e-08 1.131566522838293114e-04 5.825893739658729730e-05 2.887079012191140492e+00 8.760545081607299167e+00 3.022456150650016937e+00
4.615376203692667545e+00 6.425365824505866117e-07 7.004458421368415349e-11 7.787383786219362660e-11 1.176354533597292378e-07 1.211298184838859038e-04 5.447956216372011373e-05 3.104301215531254154e+00 9.382376876513443875e+00 2.826383300223073824e+00
5.128195663633880130e+00 6.466392488075286513e-07 6.486013711264502064e-11 8.320397919206986207e-11 -8.092051787009565132e-08 1.287836065421493412e-04 5.031889065473382495e-05 3.284501408631694375e+00 9.969954316256760762e+00 2.610528913666641415e+00
5.641015122881344546e+00 6.502393488307636100e-07 5.938617226596309955e-11 8.790061428154550750e-11 1.256638320002624534e-07 1.351379371887080855e-04 4.560503911328564355e-05 3.462867954432612638e+00 1.046726409098361898e+01 2.365975713396021085e+00
6.153834581566452577e+00 6.533627993359325365e-07 5.289747217922965722e-11 9.210783697484560976e-11 -5.932212625227010269e-08 1.410289400888959082e-04 4.066997050106753041e-05 3.599075007420889705e+00 1.091869161858271653e+01 2.109945838025307996e+00
6.666654039802990539e+00 6.560345553382921857e-07 4.663633760195476895e-11 9.564872826659663088e-11 1.185882755470395476e-07 1.457655533707998235e-04 3.546412784326177228e-05 3.733884234391043666e+00 1.129000497993424013e+01 1.839868286605308878e+00
7.179473497687971495e+00 6.582778328293939753e-07 3.944491400542850331e-11 9.871762886043531220e-11 -3.794201580765716291e-08 1.499880525600544409e-04 3.013480674536755141e-05 3.829659923355077655e+00 1.161296340135093885e+01 1.563384710849895054e+00
7.692292955303070556e+00 6.601134906932195531e-07 3.276170994602991931e-11 1.011593427668301461e-10 9.956419701269263384e-08 1.532257414281842803e-04 2.470671727738939038e-05 3.923039010115171976e+00 1.186717903188272594e+01 1.281777061759298508e+00
8.205112412716475845e+00 6.615595472299913097e-07 2.526391300579477385e-11 1.031530514307257638e-10 -1.140884816891582416e-08 1.559323918640419314e-04 1.925014065811193501e-05 3.983608295612814931e+00 1.207392577617111407e+01 9.986915078268595591e-01
8.717931869985036997e+00 6.626308106055017920e-07 1.839303339735673827e-11 1.045771675942066683e-10 7.188105019998011428e-08 1.578112620994653382e-04 1.376597055379766894e-05 4.038067815585934639e+00 1.222153946400646696e+01 7.141744121895032826e-01
9.230751327156639263e+00 6.633386056626571992e-07 1.078112314536539690e-11 1.055501403037035140e-10 1.439947019330569655e-08 1.591217721063432672e-04 8.261529021979666175e-06 4.067103932560623747e+00 1.232154657308269208e+01 4.286056409899225983e-01
9.743570784272675311e+00 6.636905825166170705e-07 3.829890555406366318e-12 1.060180158115130724e-10 5.009104929054273074e-08 1.597301750017475670e-04 2.765825525639377742e-06 4.085413945899266430e+00 1.236956867726733833e+01 1.434901964429451948e-01
1.025639024137063160e+01 6.636905955395817690e-07 -3.784397880385724799e-12 1.060053941921129247e-10 3.787144326834972666e-08 1.597261962660167123e-04 -2.726866731988364006e-06 4.084366085246008637e+00 1.236894835048634178e+01 -1.414690259452609511e-01
1.076920969848666765e+01 6.633386448664806787e-07 -1.075192128670225178e-11 1.055496282418639455e-10 2.008360408374513093e-08 1.591088442154366340e-04 -8.230132627743532369e-06 4.067213726256619033e+00 1.232069078052981936e+01 -4.269768054994764195e-01
1.128202915565826459e+01 6.626308763928954911e-07 -1.834775589702740391e-11 1.045519208714294506e-10 6.252931282302501314e-08 1.577834105530235881e-04 -1.373137167782401060e-05 4.036632006370928671e+00 1.221914389026103009e+01 -7.123794329096664324e-01
1.179484861292681863e+01 6.615596402656779922e-07 -2.527009616045880637e-11 1.031421726153428683e-10 -2.679397366235133909e-09 1.559002021605245621e-04 -1.924123663693027344e-05 3.983461704384326119e+00 1.207165631152302154e+01 -9.982295698858562050e-01
1.230766807034020616e+01 6.601136118935208377e-07 -3.272801791261593507e-11 1.011339911580585898e-10 8.625219612676096206e-08 1.532008445331574202e-04 -2.468977777315638607e-05 3.921372047528607574e+00 1.186491104847230815e+01 -1.280898245374279432e+00
1.282048752795529012e+01 6.582779833471452084e-07 -3.944723926600576816e-11 9.871908132176377360e-11 -3.422196275826185103e-08 1.499673561014143702e-04 -3.013012346031859252e-05 3.829419125798322998e+00 1.161145588251104144e+01 -1.563141743430062736e+00
1.333330698584025065e+01 6.560347365417211453e-07 -4.660944075510372032e-11 9.562937406387779250e-11 1.052700694650648967e-07 1.457519237740060821e-04 -3.543899239220188457e-05 3.732504701074188080e+00 1.128860929176090444e+01 -1.838564266963855998e+00
1.384612644407676108e+01 6.533630127810457348e-07 -5.288966279298454252e-11 9.211686945105399768e-11 -5.846307739074758812e-08 1.410162435268766357e-04 -4.065142791052647156e-05 3.598817094340727163e+00 1.091773044448693497e+01 -2.108983854004755187e+00
1.435894590276183180e+01 6.502395962255101292e-07 -5.935516320538395253e-11 8.787963744744014125e-11 1.184004860556290253e-07 1.351157560231035736e-04 -4.558025889491857909e-05 3.461738747821689888e+00 1.046536095237530439e+01 -2.364690123119835619e+00
1.487176536200925092e+01 6.466395319668813510e-07 -6.486156858935253465e-11 8.321527550558306952e-11 -7.334635974763178372e-08 1.287733287084328096e-04 -5.032135075170337239e-05 3.284825267499077661e+00 9.969352019156556111e+00 -2.610656542757542553e+00
1.538458482195041377e+01 6.425369032403502811e-07 -7.003879040988462507e-11 7.786433626199104003e-11 9.990693293666179220e-08 1.211280582856908588e-04 -5.448277150208727713e-05 3.102883476083280634e+00 9.381787568820154632e+00 -2.826549799732347434e+00
1.589740428273434070e+01 6.379057978073967018e-07 -7.418956713764840507e-11 7.204737627768028913e-11 -5.166170087456000923e-08 1.131403233290755267e-04 -5.824928916123541309e-05 2.887039058290544968e+00 8.759405198942094017e+00 -3.021955603101686982e+00
1.641022374452670007e+01 6.327215020996537037e-07 -7.712364035053388423e-11 6.580710958648040705e-11 3.893392597917779867e-08 1.039347644587107684e-04 -6.098525061729504387e-05 2.658827323103363671e+00 8.048911764275150205e+00 -3.163896460596511417e+00
