58,5690051559197;58,5682689764189;58,5672238842572;58,5652304985362;58,5643052638018;58,5639800137665;58,5623339520179;58,5609340002729;58,5601991283033;58,5587532506577;58,5582574255504;58,5569309552095;58,5560049528457;58,5554157445115;58,5551769235462;58,5546295950436;58,5537475381969;58,5532169670071;58,5529925184661;58,5524310913934;58,5531085481392;58,5532127171884;58,5514776941327;58,5514222363449;58,5514801152467;58,5512775248293;58,551294422238;58,5519027974822;58,5511772329962;
58,2645970551607;58,2633469899062;58,262655856578;58,2616175481236;58,2603874222568;58,2595049486729;58,2578581031521;58,2566654658133;58,2556861068738;58,2551785843271;58,2542838071111;58,2533258933601;58,25280643325;58,2523821090229;58,2512441998811;58,2502426570063;58,2497791205723;58,2501445972804;58,249525752365;58,2491362965195;58,2489199510813;58,248601491475;58,2478710457883;58,2480615776049;58,2480981621411;58,2478874640434;58,2483223763326;58,2479995282798;58,2470462987985;
57,9606577213285;57,9589412174416;57,9578168464568;57,9565950635036;57,9553733199241;57,954355287475;57,9536094996941;57,9524469832315;57,9509824720257;57,9509338063336;57,9502054115257;57,9485514103529;57,9481260402885;57,9480452995263;57,9472778586592;57,9460811328961;57,9458274065285;57,9455283967586;57,9445530633011;57,9446315424138;57,944309566339;57,9440028734338;57,9438226954961;57,9438216927205;57,9439991664276;57,9436061898699;57,9437851199293;57,9426527211117;57,9425674827147;
57,6561969059607;57,6547977330658;57,6541068730915;57,6525368475796;57,6513524956749;57,6499928194553;57,6493907911677;57,6483275126845;57,6466505642128;57,6466813909847;57,6456581818725;57,644240858944;57,6440325175723;57,6440228582776;57,6430766463973;57,6419786438978;57,6410924871769;57,6408409510236;57,6405645206499;57,6403242525356;57,6404701657052;57,640031280129;57,6395689404658;57,6395708652843;57,6397842632658;57,6389824888954;57,6384370592505;57,637670720732;57,6379075669507;
57,3519941088561;57,3504235406975;57,3497688792406;57,3485683515387;57,3469112033781;57,3452327387146;57,3450022828232;57,3438587877232;57,3426468874956;57,3419169501275;57,3412039985783;57,3404924582942;57,3397898615054;57,339298621877;57,3384096396483;57,3374884792918;57,3369193224295;57,3366833034938;57,3363754422597;57,3361509520308;57,3363347762873;57,3364738628422;57,3361900659533;57,3352470947413;57,3352237669639;57,3344731626089;57,3342992116038;57,3336893548366;57,333545067543;
57,0473456942698;57,0462788474777;57,0453072258503;57,044056339746;57,0428916734761;57,0418196991197;57,0407321948737;57,0403414464499;57,0392168180123;57,0377132172022;57,037066842809;57,0363437528571;57,0353899343424;57,0351836818806;57,034368143754;57,0333114635454;57,0327244131655;57,0322649142087;57,0325632978961;57,0327854679757;57,0325048686864;57,0321022374389;57,0318496907375;57,031157494034;57,0301965286231;57,0301298762843;57,0300696089114;57,0302142478307;57,0298603104855;
56,7435613281142;56,7424062595388;56,7408554261199;56,739845944164;56,7386133651105;56,7375273570044;56,7368540626806;56,7362565069754;56,7346479964694;56,7332296133018;56,7325725906325;56,7329307494572;56,731534874656;56,7308775729278;56,7303402123627;56,7299142736635;56,7292160368676;56,728255589848;56,7283122635696;56,7285808839387;56,7279301500231;56,7277664109149;56,7277239086128;56,7276567591717;56,726765968413;56,7259945728643;56,7260722911668;56,7258712244412;56,725557108921;
56,4393446555723;56,438200501032;56,4370451805931;56,4358796940939;56,4344776213462;56,4334064169912;56,4324426300485;56,4318892014929;56,4307958779991;56,4295358348503;56,4287860036797;56,4284640574889;56,4268280125758;56,4265590091829;56,4267703016509;56,4264253555001;56,4248752880857;56,4243789702778;56,4243534330879;56,4240060387524;56,4239531651079;56,4238561207858;56,423628976831;56,4236432203672;56,4228416770817;56,4223184645738;56,4219863975875;56,4214984293001;56,4217670551044;
56,1352339416387;56,1341932395556;56,133029136036;56,131940968084;56,1305351107977;56,1293148360615;56,128349348644;56,1278511827924;56,1270072873434;56,1258193062912;56,1250827366049;56,1242949627709;56,1233501292508;56,1228048969384;56,1225515605718;56,122136986847;56,1207492676726;56,1200796354996;56,120152378908;56,1203160447502;56,1194394259173;56,1192900523575;56,1196870108442;56,1194714843874;56,1187992158097;56,1187001942369;56,1181475323684;56,1180557951428;56,1174028977338;
55,8319940709179;55,8301185387644;55,8288272650989;55,8272548598747;55,8268137851592;55,8263180003881;55,8245966848183;55,8244480970127;55,823026224939;55,8219358624599;55,8209707013224;55,8197517752269;55,8192840151956;55,8186897188327;55,8177565619523;55,8173394633599;55,8170193621379;55,8160375160492;55,8160465748311;55,8165019969697;55,8161829898738;55,8156081823037;55,8155255817147;55,8157795620303;55,8153708691042;55,815086405584;55,8146672098524;55,8146272408597;55,8138172705127;
55,528158211898;55,526630100912;55,5251671929848;55,5244279150251;55,523779956369;55,5227037216451;55,521209048739;55,5203679584656;55,5187018525706;55,5180785504891;55,5172978535538;55,5157422629564;55,5153013718146;55,5150358050201;55,5139918596779;55,5137273406234;55,5130440393123;55,5130003696714;55,5124452586015;55,5120077054821;55,5123121865166;55,5120989657957;55,5119426041563;55,511648493746;55,5113394713916;55,5110925538203;55,5106142806455;55,510528404592;55,5101420712316;
