58,7515842772681;58,7537847625831;58,7517308496314;58,7503825496572;58,7502966513339;58,7491723682223;58,748034102949;58,747979014191;58,7474056767409;58,7462099474621;58,7445940237578;58,74375703844;58,7435742784942;58,7439132654689;58,7426520379657;58,7418277849303;58,7411681099825;58,7392391652754;58,73693125108;58,737741087768;58,7386841282492;58,7381479862354;58,7385199891529;58,7385987508481;58,7375478670005;58,7366455554646;58,7362020623157;58,7350422581269;58,7347163058877;58,7364702573259;58,7366184988798;58,735879378814;58,7361195684153;58,7359500658763;58,7346437618166;58,7344686684338;58,7345233925912;58,734896734515;58,7351342418351;58,7337142678239;58,7343626591051;58,7343951563922;58,7332125716452;
58,5387947168738;58,5380420794239;58,5391709311836;58,5376051058179;58,5375354515011;58,536086908371;58,5356521553309;58,5360124596018;58,5339685281852;58,5328262402316;58,5312967011995;58,5308157744325;58,5306392570099;58,5308876532417;58,5280254787772;58,5280573956253;58,5278815550456;58,5271473206495;58,5261019657027;58,5278172145335;58,5262297745073;58,5251339391153;58,5250173877884;58,5234815797285;58,5240907035603;58,5241664165068;58,5240721043327;58,5237577083367;58,5240685832384;58,5233948637104;58,5235302938231;58,5231675042742;58,5224102187169;58,5225854555917;58,5229510810219;58,5229556178228;58,5214716352488;58,5211819391116;58,5211687536918;58,5219290606204;58,5209584974769;58,5216452572282;58,5220682660807;
58,3271256948429;58,3276465708575;58,3254487239552;58,3234192850345;58,3242232263351;58,322694653;58,3223630802494;58,3216349279311;58,320711792951;58,3199843029046;58,3177890033195;58,316761819009;58,3168812197646;58,3169632352644;58,3154414413045;58,3152736643511;58,3154148307313;58,3140341642776;58,31354941478;58,3134569971217;58,3127691776848;58,3123784309218;58,3097217402775;58,3111381036708;58,3125566086222;58,3097696591894;58,308989773162;58,3105582574006;58,3107268668411;58,3098547416698;58,3090938104667;58,3091748998041;58,3101566691902;58,3101506058337;58,30979964438;58,3086762906756;58,3082306012938;58,3098182683877;58,3106982322459;58,3099012511631;58,3086946121348;58,3087661381266;58,3084651228872;
58,1140720569119;58,1138075084571;58,1115075329787;58,1110396014021;58,1109035703258;58,1086965810204;58,1080537730668;58,108652792091;58,106984106065;58,106596318927;58,1059279973174;58,1048473064458;58,1046444667968;58,1045962773456;58,1045894594554;58,1035539738088;58,1025439049758;58,100704336462;58,1004183394673;58,1008389164532;58,1011357374814;58,0998013261999;58,0981434964466;58,0982592535454;58,0986758758493;58,0968410440904;58,0966249485007;58,096831698702;58,0970841289776;58,0965439291751;58,0951832729803;58,0960700973421;58,0976060738945;58,096350825836;58,0959297113115;58,0962152856142;58,095730268928;58,0963934634937;58,095194833499;58,0956726801472;58,0957530364016;58,0945002584643;58,0946645825433;
57,9011957576829;57,9002387235824;57,899037113992;57,8986999814934;57,8982346179517;57,8959465991794;57,8954660457956;57,8958022102745;57,8940729882652;57,8940269816825;57,8930274631306;57,8914997644846;57,8912469170819;57,8910342062939;57,8906373971164;57,890160027049;57,8882522811353;57,8872824955019;57,8862226738255;57,8885936211084;57,8875619327307;57,8862069537767;57,885484376955;57,8848292596794;57,8850053130125;57,8850406579896;57,8839330751831;57,8843532863702;57,8845020729967;57,8844970860639;57,8839871598558;57,8830903696647;57,8826236309055;57,8837020863956;57,8836366101877;57,8838321885679;57,8834559223207;57,8828538489039;57,8823817205409;57,8823563162833;57,8820133435056;57,881475201367;57,8807926255027;
57,6875229133493;57,6867405295147;57,6858847901681;57,685139937959;57,6852159107114;57,6848096455188;57,6830465804432;57,6817721997434;57,6818590227687;57,6803965326355;57,6804747646386;57,6788724484233;57,677532718849;57,6780165824716;57,6783523142007;57,6754978908749;57,6761100688219;57,6749832214053;57,6744931404955;57,6750103768704;57,674154463347;57,6737949202153;57,6728660720148;57,6721610310651;57,6722480280812;57,6723887236525;57,6720187341746;57,6719800108694;57,6714803413174;57,6713590171906;57,6712580613899;57,6713833528319;57,6702386530494;57,6703006349124;57,6706941921856;57,6706327921587;57,669344353297;57,6704874342052;57,6684303672531;57,6689692635238;57,6690702076861;57,6691223088833;57,6688933536855;
57,4740409576468;57,4741770792431;57,4729511680068;57,4716193943209;57,471537657647;57,4708820410294;57,4689823291576;57,4688452298883;57,468192361759;57,4670119530603;57,4671809711462;57,4661777977803;57,4648328790164;57,4647460974058;57,464530480559;57,4625848557888;57,4639577536724;57,4625426404995;57,4611505159717;57,4612354586244;57,4616117733573;57,4605432710755;57,4598156097198;57,4599906528186;57,4601627816546;57,459553162816;57,4597064352956;57,4584432667348;57,4585828934147;57,4602033336275;57,4586641957288;57,4579268718421;57,4574027107788;57,4574090349864;57,4573322426212;57,4567162883808;57,4552356299176;57,4559255112231;57,4555682722992;57,4567638265652;57,4565816048331;57,455836340329;57,4566242863696;
57,2616704661023;57,2614725269;57,2590786918271;57,2585736232472;57,2576250517163;57,256944358653;57,2555977031548;57,2559930930221;57,2556639596629;57,2542927375391;57,2545863105412;57,254135472111;57,2530013892834;57,2523202139537;57,2510806090775;57,2495566810346;57,2506753435782;57,2505990241339;57,2479515613823;57,247262777903;57,2481452841101;57,2475902082335;57,2468044830871;57,2464782471772;57,2451238818796;57,2463342425935;57,2456654528458;57,2451773425553;57,2459545203156;57,2464894427612;57,2458139160969;57,2452892608467;57,2450150098073;57,2441839465592;57,2435299364536;57,2440431120753;57,2436834166573;57,243973250202;57,2437187181064;57,2436980059242;57,2433051794392;57,2436283068013;57,2425028513041;
57,0491334349063;57,0484613201796;57,0470831677356;57,0466539172203;57,0448008890617;57,0432355011476;57,0440174694891;57,0438407063314;57,0431128222726;57,0422551568706;57,0415236316103;57,0408719782758;57,0439503933151;57,0402023412504;57,0380684653796;57,0376472830296;57,0375696047362;57,0380165010773;57,036538416305;57,0358075694576;57,0358431539523;57,0344482773663;57,0339849598487;57,0338193858746;57,0320031691307;57,0308180514502;57,0318019672977;57,0331915502771;57,032981580644;57,0325958474967;57,033344898899;57,0321485827609;57,0314304100999;57,0321961121974;57,0318088375991;57,0316932437809;57,030226296526;57,0301826888451;57,0309414171414;57,0302048242882;57,0311209150783;57,0302408350882;57,0305192697815;
56,8359647325857;56,8354746404454;56,8360693544679;56,8338663681975;56,8324570799439;56,8313814229998;56,8311771224771;56,8305994866447;56,8285360831739;56,8289459142892;56,8279218874798;56,828232428928;56,829088721475;56,8264727449609;56,825655445019;56,824393826087;56,8246903904692;56,8252579412176;56,8242103214394;56,8226615668737;56,8224223507056;56,8228046817493;56,8213559744085;56,8214858891194;56,8211491527722;56,8210537376116;56,8199651707038;56,8200692784411;56,8199934173037;56,8204190100039;56,8197489983659;56,8187343976434;56,8185669589935;56,8191637551545;56,8201475240189;56,8188578823631;56,8173696798144;56,8175683244298;56,818330702234;56,8178017818173;56,8171053601499;56,8173100189394;56,8180443435364;
