-0,00163526928579164;-0,000610387259476516;4,7836566229247E-05;0,000372345059843477;0,000147390211853104;0,000236255013150013;9,19866516808885E-05;-0,00022643610307304;-0,000219208897035794;-5,44202340916462E-05;-0,000131854768922891;2,96648244462434E-05;-9,98457459071238E-05;-0,000313222176713016;-0,000560582598926128;-0,000537415948229409;0,000870218012808738;0,000252272378300681;0,000141963571198743;0,000234353189404367;0,000211050294599463;-0,000527147408183196;-0,000166099492237342;-0,00160535790468711;-0,000361013310545105;-0,000308290796746017;1,7300023143518E-05;-0,000206790838333129;3,20767315489618E-05;0,000290171175451387;0,000318539611156759;6,75490873973966E-05;-0,00032238529394679;-0,000153216708818715;0,000179869975309317;-0,000142828045396544;6,54310952786505E-05;-0,000113921629603807;-4,93041711898902E-06;0,00239259845572391;0,000464569211243468;-0,00138351702943316;1,75284284543061E-05;-0,000816128960356111;
-0,000705156288071535;-0,000298146211316304;-2,53847151522828E-05;5,39726613773051E-05;-2,30272922912051E-05;-0,000107911263977579;-0,000189354089765451;-0,000315045414356064;-0,000273491506157909;-2,57747641985274E-05;1,37860690496155E-05;3,31249357221455E-05;3,07247163655272E-05;-0,000340498675456293;-0,000307451886661187;-0,00041150994362673;-0,000129597033188503;-6,6124794192483E-05;-0,000220923261105374;-4,29422930225014E-05;-0,000285285501475262;-0,000522281055879766;-0,000281241666074649;-0,000483608512909902;-0,000276761763911495;-0,000276176187006977;-7,23975262469473E-05;-3,38540155047171E-05;-0,000191286802780637;-5,5634989019964E-05;6,47552153046039E-05;0,000131769045357649;-3,97774926497589E-05;8,45745610647726E-06;-3,29367666843543E-05;0,000151089657279054;3,56290413341034E-05;0,000133570965177708;6,41777806993693E-05;0,000166570604151789;7,58897061707027E-05;0,000108885652681687;9,74713461571871E-06;-0,000834904328478581;
-0,000311651764544372;-8,23681449898382E-05;-2,60128670290695E-06;1,31230156948117E-05;-2,21920642522263E-05;-8,96280106034462E-05;-0,000118862940872594;-0,000172301906439261;-0,000180584088312272;-5,60509304938174E-05;-3,52398502106008E-05;-1,17917393572004E-05;-2,1966567772869E-05;-0,000262502167516555;-0,000383465455885022;-0,000324541259426742;-0,000172741175807839;-0,000140299016370638;-0,0001864182048801;-0,000258077117314521;-0,000134547494204817;-0,000166270954193011;-0,000203843211001191;-0,00020218376248422;-4,31717198132669E-05;-8,52585968389847E-05;-5,16914435950681E-05;4,38164509370086E-06;3,01704187723684E-05;3,97916164954969E-05;0,000107108508187538;5,3212032294378E-05;8,90457208431648E-05;2,14439649819659E-05;1,12627494493674E-05;-8,26805491566852E-05;-6,97154764121178E-05;9,02601338902002E-05;0,000142580791841602;0,000112068891065323;0,000329806213458613;0,00020391995808607;8,68733684705579E-05;6,88189981814087E-05;
-5,11956055883507E-05;1,01555739882355E-05;1,62816812812408E-05;2,09395814524205E-05;1,71404353832764E-05;6,62701608069363E-07;-1,13504894288981E-05;-3,66498779511078E-05;-7,36056720767054E-05;-4,17663392825482E-05;-3,12963228876787E-05;1,32683749773084E-05;-5,47909393821331E-05;-0,000218649243485439;-0,000319653916097815;-0,000258728243629284;-0,000142652798856629;-0,000114577342584532;-0,000148809350074947;-0,00017593254690717;-5,04064445015303E-05;-6,9138496861777E-05;-9,58917555696963E-05;-8,49555263659066E-05;-8,91034535892934E-06;-3,24376628114821E-05;8,37241861806193E-06;6,75527149820155E-05;2,23741148539518E-05;8,21764803088284E-05;0,000169985661568796;0,000185378592598766;0,000122953810661469;5,21836629761903E-05;4,96799891202876E-06;-3,61647267658566E-05;-5,23968470904413E-05;0,000142300664577583;2,0717438708803E-05;0,000255732898037516;-6,33788984645441E-05;0,00019226556446362;2,33612294925592E-05;0,000114846277889423;
8,42587081352337E-05;1,87582591770045E-05;1,13055690330405E-05;2,58473402797799E-05;4,14342875066773E-05;6,68888019931114E-05;8,21983122607097E-05;5,81457781092541E-05;-6,08893631938261E-06;-3,48008945856439E-05;-2,29236270788824E-05;1,91777272240694E-05;-7,60513823757843E-05;-0,000179322256127681;-0,000211729026466626;-0,000160743366297202;-0,000103589183719287;-0,00012276440643977;-0,000109799018141987;-0,000131346857872749;5,51972245320425E-06;-2,10967026777964E-05;-4,12354688696078E-05;-3,20911837994446E-05;-2,52036281695937E-05;-3,65448262110403E-05;1,00682984634477E-05;3,13079556739622E-05;2,65202338419484E-05;0,000111587724793007;0,000199626854334988;0,000196020102022233;0,000129589904344524;9,71760197020072E-05;3,17354672990599E-05;-4,01113240503654E-05;-1,49267321759183E-05;2,03381311175965E-05;4,627909599332E-05;4,13309984183158E-05;2,1292202735535E-05;-4,05617145696634E-05;0,000172153304275489;-0,000259935441874253;
0,000272039156292473;5,98838971214795E-05;-1,42489027258584E-05;-7,17241634657861E-06;3,0321078560384E-05;7,00091186955862E-05;0,000110438567868493;9,06651601343483E-05;6,84648744498072E-05;1,98969340494651E-05;1,43395795300991E-05;3,70983197191593E-05;-8,02164432985119E-05;-0,000165650654337726;-0,000183957376702339;-0,000194101325782873;-0,000198481374668511;-0,000202242900697796;-0,000159758422587214;-0,000119275716995652;4,22967891343575E-05;-2,0020462726073E-06;1,9045581773963E-06;4,17060215768612E-05;1,1699575153489E-05;-2,74502699450325E-05;7,97467533893928E-06;5,57822263093461E-05;4,17523967099761E-05;0,000150323990063978;0,000179284395205242;0,000176324759078548;6,82919347060435E-05;-1,67731273491884E-05;-4,55116990010566E-05;-5,88012250637581E-05;-8,32754671172878E-05;-3,25101274485957E-05;1,06787988608583E-05;4,2140679507879E-05;5,21141744034362E-06;-8,69421717573131E-07;0,000254981175622222;0,000235375753564619;
0,000399668648662659;0,000127869849773258;-2,05142276471788E-05;-4,01615652327389E-06;5,48020309522957E-05;0,00010585388820668;0,000173040990671088;0,000168799012972014;0,00016380631985389;8,69039711277441E-05;3,23176363078064E-05;-9,49890613731307E-06;-0,000121525559623829;-0,000147192611676334;-0,000126080654604159;-0,000167203942877899;-0,000228334838998027;-0,000210685893008306;-0,000165179844508259;-6,26948673864171E-05;6,57961330880515E-05;3,81142391437816E-05;6,12971242268858E-05;0,000115916699888302;7,20645215291515E-05;2,74173507457887E-05;3,8761141552302E-05;8,17504060505892E-05;0,000118930538641159;0,000136880343675855;0,000171310310000842;0,000151978123728282;4,53151978294053E-05;-6,85529772214585E-06;2,16786302014613E-05;7,01990914053832E-06;-2,04326865587409E-05;-1,00253860890747E-06;7,29760404165945E-05;3,53954148315819E-05;-1,57746025855729E-05;1,19000100503445E-05;0,00103521246792696;0,000125195652601892;
0,000311620703356125;0,000171929316637258;2,85896785652209E-05;3,34651242017759E-05;5,28757907664904E-05;8,94149961461476E-05;0,000152281527369482;0,000132969024502859;0,000162036129127495;0,000106812598613362;4,19199180323505E-05;-4,48406465771443E-05;-0,000167933050449112;-0,000160574498748037;-0,000107620676765719;-0,000147650605553786;-0,000220610143114839;-0,000194422393114715;-0,000124206873454533;-1,64439902723032E-07;6,31008263125544E-05;3,28691686063957E-05;9,26439554331404E-05;0,000148366456722525;0,000102921816064514;8,36346927891259E-06;1,019486927625E-05;3,35576206411309E-05;7,77640761512372E-05;5,4757132945109E-05;9,33292883957076E-05;0,000118839723182474;3,94578127230414E-05;4,43696934557516E-05;5,4557834415498E-05;3,75435425124913E-05;-1,30016027765319E-05;1,9910561404608E-05;2,46264975336867E-05;2,32631508801699E-05;-5,82492848754261E-05;-2,4374810164982E-05;-0,00126962774683103;-0,00254979299518008;
0,00021765256129997;0,000169369935179937;2,13523176385747E-05;6,69083230535805E-06;1,60111231932122E-05;4,55442106800029E-05;8,69682287747407E-05;8,02502668174904E-05;0,000154076344636597;0,000162365459156509;0,000104017076872981;-2,65955537609257E-05;-0,000126839491071997;-8,51208630506198E-05;-4,83483195157446E-05;-0,000132505624126527;-0,000251936601841626;-0,000224754899147945;-0,000125265641334845;-1,12027240779375E-05;-5,43075183042559E-05;-2,16501463538953E-05;8,99274164188122E-05;0,000130142580308385;6,14785554884506E-05;-3,32296569569517E-05;-3,61383380607516E-05;-2,64023489205242E-05;7,86190485948751E-06;-9,76003454508155E-06;4,11122925930554E-05;0,000130241263435495;6,40637102997366E-05;0,000100359566975895;0,000103687414233186;5,51516022081404E-05;3,60433380133006E-05;-2,64832880554761E-05;1,57977000878196E-05;-7,06087833599219E-06;-4,81818607210554E-05;9,71194233375717E-05;0,000247094782737842;-6,5643125729138E-05;
0,000143601094981875;0,000231816154563108;3,72927436804482E-05;-1,49186120767595E-05;-9,22251719510061E-06;-9,51114631808319E-07;2,74826413930513E-05;3,11052274055845E-05;9,63594576493614E-05;0,000146982221000093;8,80294030602412E-05;-1,92988338616807E-05;-5,86562717906402E-05;2,05273640958547E-05;7,14209719125321E-05;-4,3214055393698E-05;-0,000181284061315983;-0,00017381885501844;-0,00010343948889635;-1,85183932016843E-05;-9,50996857328844E-05;-4,67319442851572E-05;9,12572932157654E-05;0,000159398174413175;7,71951865188103E-05;-3,5976382214987E-06;-3,27959726184083E-06;-2,02361915363135E-05;3,08782423897292E-05;1,14791219357963E-05;1,37345717368594E-05;9,22686868251913E-05;0,000110560993439102;0,000113361765960486;0,000104315502744805;7,13322915108287E-05;6,25688381813055E-05;-4,88172334521496E-05;-4,94812560499105E-05;-6,77460060075694E-05;3,72391200318353E-05;-0,000141861265501581;4,80234238829859E-05;0,000105016721371457;
