*Part, name=Part-1
*Nodes
1;0.00000000;-0.00000000;0.0
2;0.01500374;0.00000000;0.0
3;0.03000748;0.00000000;0.0
4;0.04501122;0.00000000;0.0
5;0.06001496;0.00000000;0.0
6;0.07501870;0.00000000;0.0
7;0.09002244;0.00000000;0.0
8;0.10502618;0.00000000;0.0
9;0.12002992;0.00000000;0.0
10;0.13503366;0.00000000;0.0
11;0.15003740;0.00000000;0.0
12;0.16504114;0.00000000;0.0
13;0.18004488;0.00000000;0.0
14;0.19504862;0.00000000;0.0
15;0.21005235;0.00000000;0.0
16;0.22505609;0.00000000;0.0
17;0.24005983;0.00000000;0.0
18;0.25506357;0.00000000;0.0
19;0.27006730;0.00000000;0.0
20;0.28507104;0.00000000;0.0
21;0.30007478;0.00000000;0.0
22;0.31507851;0.00000000;0.0
23;0.33008225;0.00000000;0.0
24;0.34508598;0.00000000;0.0
25;0.36008972;0.00000000;0.0
26;0.37509345;0.00000000;0.0
27;0.39009718;0.00000000;0.0
28;0.40510092;0.00000000;0.0
29;0.42010465;0.00000000;0.0
30;0.43510838;0.00000000;0.0
31;0.45011211;0.00000000;0.0
32;0.46511584;0.00000000;0.0
33;0.48011957;0.00000000;0.0
34;0.49512330;0.00000000;0.0
35;0.51012703;0.00000000;0.0
36;0.52513076;0.00000000;0.0
37;0.54013448;0.00000000;0.0
38;0.55513821;0.00000000;0.0
39;0.57014194;0.00000000;0.0
40;0.58514566;0.00000000;0.0
41;0.60014938;0.00000000;0.0
42;0.61515311;0.00000000;0.0
43;0.63015683;0.00000000;0.0
44;0.64516055;0.00000000;0.0
45;0.66016427;0.00000000;0.0
46;0.67516799;0.00000000;0.0
47;0.69017171;0.00000000;0.0
48;0.70517543;0.00000000;0.0
49;0.72017914;0.00000000;0.0
50;0.73518286;0.00000000;0.0
51;0.75018658;0.00000000;0.0
52;0.76519029;0.00000000;0.0
53;0.78019400;0.00000000;0.0
54;0.79519771;0.00000000;0.0
55;0.81020142;0.00000000;0.0
